OBS,WP4,WP3,WP2,D8,D9,MARGIN1,MARGIN2,MARGIN3,MARGIN4,MFR1,MFR2,MFR3,MFR4,PRICE1,PRICE2,PRICE3,PRICE4,PROMO11,PROMO12,PROMO13,PROMO14,PROMO21,PROMO22,PROMO23,PROMO24,RET,S10,S11,S12,S13,S2,S3,S4,S5,S6,S7,S8,S9,VOL1,VOL2,VOL3,VOL4,WEEK,WP1,D7,D6,D5,D4,D3,D2,D10,D1,CSALES
2/20/1997,0.177010042,0.145953365,0.237152139,0,0,0.356683273,0.302742279,0.418499887,0.326136998,30054.29795,240880.9299,18331.27561,30486.64308,0.279586173,0.340121209,0.25099456,0.262679567,0.114,0,0.099,0,0,0.261,0,0,149199.3054,0,0,0,0,1,0,0,0,0,0,0,0,167096,1015723.2,125596.8,172231.15,389,0.179862462,0,1,0,0,0,0,0,0,1480647.15
2/27/1997,0.178674542,0.145774405,0.242043125,0,0,0.338951041,0.305338937,0.434386219,0.330050492,65212.56273,73205.6528,39426.26211,31737.89627,0.287471575,0.348433413,0.257727816,0.266698519,0.097,0,0.111,0,0.071,0.002,0.118,0,111529.8553,0,0,0,0,0,1,0,0,0,0,0,0,343164.8,302448.8,270460.8,177629.65,390,0.190032785,0,1,0,0,0,0,0,0,1093704.05
3/06/1997,0.195652778,0.143617345,0.249079901,0,0,0.356422272,0.281212363,0.306704646,0.321128657,31224.75963,85277.78447,63599.73478,50161.87019,0.290621194,0.346527803,0.207151749,0.28820303,0,0.101,0.054,0.045,0,0,0.062,0,102519.9652,0,0,0,0,0,1,0,0,0,0,0,0,166944,342371.2,442841.6,256382.1,391,0.187037328,0,1,0,0,0,0,0,0,1208538.9
3/13/1997,0.18553854,0.125915169,0.240706887,0,0,0.328799184,0.311779239,0.48832585,0.316661558,30111.64783,75427.13975,144026.4043,33435.98385,0.289799495,0.349752435,0.24608468,0.271517785,0,0.1,0.086,0.043,0,0.031,0.06,0,201869.5354,0,0,0,0,0,1,0,0,0,0,0,0,154804.8,313356.8,1143836.8,180210.45,392,0.194513657,0,0,1,0,0,0,0,0,1792208.85
3/20/1997,0.180254599,0.143976887,0.213039542,0,0,0.339074307,0.335066998,0.461695775,0.312035762,50198.18447,108396.564,31169.49876,31952.62422,0.298749987,0.320392492,0.267463788,0.262011583,0,0.125,0.241,0,0.097,0,0.06,0,121601.5435,0,0,0,0,0,1,0,0,0,0,0,0,254230.4,508809.6,216489.6,177263.85,393,0.197451542,0,0,1,0,0,0,0,0,1156793.45
3/27/1997,0.180366628,0.14406637,0.213171947,0,0,0.339074307,0.335066998,0.461695775,0.312035762,50229.38285,108463.9329,31188.87073,31972.48291,0.298935661,0.320591617,0.267630018,0.262174424,0,0.125,0.211,0,0.097,0,0,0,121677.1193,0,0,0,0,0,0,1,0,0,0,0,0,254230.4,508809.6,216489.6,177263.85,394,0.197574259,0,0,0,0,0,0,0,0,1156793.45
4/03/1997,0.177470615,0.144303886,0.212913605,0,0,0.326251094,0.303467266,0.435272735,0.322733658,29182.44438,229589.6799,20617.21566,29324.63207,0.285817906,0.305676381,0.255528456,0.262039619,0,0.123,0.08,0,0,0.005,0.044,0,144024.2853,0,0,0,0,0,0,1,0,0,0,0,0,151542.4,1078323.2,142873.6,165236.55,395,0.192569501,0,0,0,0,0,0,0,0,1537975.75
4/10/1997,0.15548105,0.154845874,0.236818549,0,0,0.318854924,0.337536888,0.388316515,0.366022549,100029.8328,61000.10068,54731.20323,36956.95152,0.296366242,0.357481865,0.253147057,0.245246971,0,0,0,0.018,0.098,0,0,0,133988.2039,0,0,0,0,0,0,1,0,0,0,0,0,495520,257581.6,353456,237694.25,396,0.201868407,0,0,0,0,0,0,0,0,1344251.85
4/17/1997,0.155097706,0.16596232,0.242453439,0,0,0.406489733,0.319167656,0.417734396,0.408062067,28723.4941,62959.92107,100370.2933,70816.58111,0.283832574,0.35611328,0.285028548,0.262016839,0,0,0,0.033,0,0,0.146,0.118,170014.6159,0,0,0,0,0,0,1,0,0,0,0,0,170508.8,259678.4,604777.6,456593.35,397,0.168457546,0,0,0,0,0,0,0,0,1491558.15
4/24/1997,0.159411793,0.134243222,0.249282423,0,0,0.435965848,0.289154715,0.154042908,0.380677793,25883.68987,120357.1436,97710.59354,29694.32007,0.281970057,0.3506845,0.15868798,0.257397185,0,0,0.106,0.012,0,0.087,0.139,0,105009.5618,0,0,0,0,0,0,0,1,0,0,0,0,162748.8,482814.4,727862.4,186274.3,398,0.159040742,0,0,0,0,0,0,0,0,1559699.9
5/01/1997,0.134036371,0.148128495,0.215794958,0,0,0.396329964,0.309546147,0.384097948,0.387839068,25253.53135,195675.6176,20081.95779,42963.11359,0.267189565,0.31254074,0.240506578,0.218956101,0,0,0,0.007,0,0.29,0.001,0.033,144049.0335,0,0,0,0,0,0,0,1,0,0,0,0,156568,906766.4,135571.2,320533.25,399,0.161294334,0,0,0,0,0,0,0,0,1519438.85
